source_ip,window_start,first_seen,last_seen,connection_count,failed_login_count,auth_failure_count,invalid_user_count,accepted_login_count,command_count,suspicious_command_count,unique_users,unique_passwords,source_port_count,failure_rate,invalid_user_rate,commands_per_accepted,success_after_fail,burst_score,pseudo_label,pseudo_reason
114.107.198.177,2013-12-09 23:40:00,2013-12-09 23:41:57,2013-12-09 23:41:57,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
114.108.32.153,2013-12-06 19:20:00,2013-12-06 19:22:31,2013-12-06 19:29:59,296,288,1,2,1,0,0,3,131,295,0.9965397923875432,0.006896551724137931,0.0,0.0034482758620689655,78.21428571428571,1,brute_force+connection_burst
114.108.32.153,2013-12-06 19:30:00,2013-12-06 19:30:00,2013-12-06 19:39:59,516,515,0,0,0,0,0,1,228,513,1.0,0.0,0.0,0.0,103.2721202003339,1,brute_force+connection_burst
114.108.32.153,2013-12-06 19:40:00,2013-12-06 19:40:00,2013-12-06 19:42:30,69,68,0,0,0,0,0,1,46,68,1.0,0.0,0.0,0.0,54.8,1,brute_force+connection_burst
114.230.222.8,2013-12-16 14:00:00,2013-12-16 14:06:42,2013-12-16 14:06:42,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
114.230.222.8,2013-12-17 16:50:00,2013-12-17 16:58:11,2013-12-17 16:58:11,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
114.232.169.251,2013-12-05 23:30:00,2013-12-05 23:38:43,2013-12-05 23:39:59,0,16,17,2,0,0,0,1,0,16,1.0,0.1111111111111111,0.0,0.0,12.631578947368421,1,brute_force
114.232.169.251,2013-12-05 23:40:00,2013-12-05 23:40:01,2013-12-05 23:41:31,0,20,19,4,0,0,0,1,0,20,1.0,0.16666666666666666,0.0,0.0,13.333333333333334,1,brute_force+user_enumeration
114.232.169.251,2013-12-06 00:30:00,2013-12-06 00:34:50,2013-12-06 00:39:57,53,95,51,8,6,0,0,3,10,103,0.9405940594059405,0.07766990291262135,0.0,0.04081632653061224,28.925081433224758,1,brute_force+user_enumeration+connection_burst
114.232.169.251,2013-12-06 00:40:00,2013-12-06 00:40:00,2013-12-06 00:40:16,0,3,2,0,0,0,0,1,0,3,1.0,0.0,0.0,0.0,3.0,0,low_activity
114.236.41.77,2013-12-18 02:20:00,2013-12-18 02:26:58,2013-12-18 02:29:58,0,41,42,25,0,0,0,1,0,41,1.0,0.3787878787878788,0.0,0.0,13.666666666666666,1,brute_force+user_enumeration
114.236.41.77,2013-12-18 02:30:00,2013-12-18 02:30:00,2013-12-18 02:35:19,0,76,75,117,1,0,0,1,0,77,0.987012987012987,0.6062176165803109,0.0,0.006578947368421052,14.294670846394984,1,brute_force+user_enumeration
114.236.41.77,2013-12-18 03:20:00,2013-12-18 03:21:25,2013-12-18 03:29:59,8,94,94,102,5,0,0,2,1,102,0.9494949494949495,0.5204081632653061,0.0,0.026455026455026454,11.906614785992218,1,brute_force+user_enumeration
114.236.41.77,2013-12-18 03:30:00,2013-12-18 03:30:01,2013-12-18 03:39:18,0,127,127,48,0,0,0,1,0,127,1.0,0.2742857142857143,0.0,0.0,13.680430879712747,1,brute_force+user_enumeration
114.238.84.3,2013-12-02 20:10:00,2013-12-02 20:11:49,2013-12-02 20:11:49,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,low_activity
114.238.84.3,2013-12-03 00:00:00,2013-12-03 00:05:16,2013-12-03 00:05:16,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
114.238.84.3,2013-12-03 00:20:00,2013-12-03 00:21:22,2013-12-03 00:29:49,39,0,0,0,0,0,0,0,0,39,0.0,0.0,0.0,0.0,4.615384615384616,1,connection_burst
114.238.84.3,2013-12-03 00:30:00,2013-12-03 00:30:09,2013-12-03 00:39:56,62,0,0,0,0,0,0,0,0,62,0.0,0.0,0.0,0.0,6.337308347529813,1,connection_burst
114.238.84.3,2013-12-03 00:40:00,2013-12-03 00:40:20,2013-12-03 00:48:00,47,0,0,0,0,0,0,0,0,47,0.0,0.0,0.0,0.0,6.130434782608695,1,connection_burst
114.238.84.3,2013-12-03 00:50:00,2013-12-03 00:50:28,2013-12-03 00:59:54,54,0,0,0,0,0,0,0,0,54,0.0,0.0,0.0,0.0,5.724381625441696,1,connection_burst
114.238.84.3,2013-12-03 01:00:00,2013-12-03 01:00:01,2013-12-03 01:09:48,66,0,0,0,0,0,0,0,0,66,0.0,0.0,0.0,0.0,6.746166950596252,1,connection_burst
114.238.84.3,2013-12-03 01:10:00,2013-12-03 01:10:11,2013-12-03 01:19:33,58,0,0,0,0,0,0,0,0,58,0.0,0.0,0.0,0.0,6.192170818505338,1,connection_burst
114.238.84.3,2013-12-03 01:20:00,2013-12-03 01:20:17,2013-12-03 01:20:42,7,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,7.0,0,low_activity
114.238.84.3,2013-12-03 13:50:00,2013-12-03 13:55:17,2013-12-03 13:55:17,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
114.238.84.4,2013-12-01 00:30:00,2013-12-01 00:36:05,2013-12-01 00:36:05,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
114.238.84.4,2013-12-01 14:10:00,2013-12-01 14:16:44,2013-12-01 14:16:44,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
114.238.84.4,2013-12-02 16:10:00,2013-12-02 16:15:16,2013-12-02 16:15:24,2,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,2.0,0,low_activity
114.238.84.4,2013-12-02 16:20:00,2013-12-02 16:25:25,2013-12-02 16:29:54,28,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,6.245353159851301,1,connection_burst
114.238.84.4,2013-12-02 16:30:00,2013-12-02 16:30:04,2013-12-02 16:39:57,21,0,0,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0,2.124789207419899,1,connection_burst
114.238.84.4,2013-12-02 16:40:00,2013-12-02 16:40:06,2013-12-02 16:49:21,40,0,0,0,0,0,0,0,0,40,0.0,0.0,0.0,0.0,4.324324324324325,1,connection_burst
114.238.84.4,2013-12-02 16:50:00,2013-12-02 16:51:17,2013-12-02 16:59:39,43,0,0,0,0,0,0,0,0,43,0.0,0.0,0.0,0.0,5.139442231075697,1,connection_burst
114.238.84.4,2013-12-02 17:00:00,2013-12-02 17:00:02,2013-12-02 17:09:54,52,0,0,0,0,0,0,0,0,52,0.0,0.0,0.0,0.0,5.27027027027027,1,connection_burst
114.238.84.4,2013-12-02 17:10:00,2013-12-02 17:10:00,2013-12-02 17:19:54,69,0,0,0,0,0,0,0,0,69,0.0,0.0,0.0,0.0,6.96969696969697,1,connection_burst
114.238.84.4,2013-12-02 17:20:00,2013-12-02 17:20:03,2013-12-02 17:24:49,26,0,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,5.454545454545455,1,connection_burst
114.238.84.4,2013-12-04 14:10:00,2013-12-04 14:11:58,2013-12-04 14:11:58,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
115.134.42.255,2013-11-04 08:40:00,2013-11-04 08:40:48,2013-11-04 08:48:11,6,11,8,6,0,0,0,4,3,12,1.0,0.35294117647058826,0.0,0.0,2.3024830699774266,1,brute_force+user_enumeration
115.143.155.87,2013-11-18 01:00:00,2013-11-18 01:01:40,2013-11-18 01:01:40,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
115.178.207.122,2013-11-26 04:10:00,2013-11-26 04:10:00,2013-11-26 04:10:52,13,12,0,0,1,0,0,2,13,13,0.9230769230769231,0.0,0.0,0.07692307692307693,25.0,1,brute_force+connection_burst
115.178.207.122,2013-11-27 03:20:00,2013-11-27 03:27:27,2013-11-27 03:28:08,13,12,0,0,1,0,0,2,13,13,0.9230769230769231,0.0,0.0,0.07692307692307693,25.0,1,brute_force+connection_burst
115.7.188.110,2013-11-16 09:30:00,2013-11-16 09:32:02,2013-11-16 09:39:59,34,167,141,168,8,0,0,5,5,175,0.9542857142857143,0.5014925373134328,0.0,0.025889967637540454,25.28301886792453,1,brute_force+user_enumeration+connection_burst
115.7.188.110,2013-11-16 09:40:00,2013-11-16 09:40:01,2013-11-16 09:40:01,0,1,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,1.0,0,low_activity
116.29.210.109,2013-12-10 09:50:00,2013-12-10 09:57:01,2013-12-10 09:57:01,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
116.29.210.109,2013-12-10 10:00:00,2013-12-10 10:03:35,2013-12-10 10:03:35,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
116.29.211.170,2013-12-06 16:50:00,2013-12-06 16:56:25,2013-12-06 16:56:25,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
116.29.211.170,2013-12-08 10:10:00,2013-12-08 10:16:22,2013-12-08 10:16:22,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
116.29.247.112,2013-12-13 13:40:00,2013-12-13 13:46:03,2013-12-13 13:46:03,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
117.147.187.20,2013-11-11 16:30:00,2013-11-11 16:30:33,2013-11-11 16:30:33,2,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,2.0,0,low_activity
117.149.190.251,2013-12-29 04:10:00,2013-12-29 04:18:25,2013-12-29 04:18:32,0,3,1,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,3.0,0,low_activity
117.149.247.172,2013-12-08 14:10:00,2013-12-08 14:10:05,2013-12-08 14:15:00,7,38,7,0,8,0,0,2,4,14,0.8260869565217391,0.0,0.0,0.17391304347826086,9.152542372881355,1,brute_force
117.149.96.72,2013-12-11 17:20:00,2013-12-11 17:25:43,2013-12-11 17:26:21,1,6,6,0,0,0,0,1,0,6,1.0,0.0,0.0,0.0,7.0,0,low_activity
117.149.96.72,2013-12-11 18:20:00,2013-12-11 18:20:57,2013-12-11 18:28:37,153,147,1,0,0,0,0,3,46,154,1.0,0.0,0.0,0.0,39.130434782608695,1,brute_force+connection_burst
117.149.96.72,2013-12-23 08:50:00,2013-12-23 08:53:16,2013-12-23 08:53:18,1,1,1,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,2.0,0,low_activity
117.229.187.156,2013-12-09 06:10:00,2013-12-09 06:15:42,2013-12-09 06:15:42,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
117.229.187.156,2013-12-09 06:20:00,2013-12-09 06:22:36,2013-12-09 06:22:36,0,0,0,0,1,0,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0,low_activity
117.243.165.172,2013-12-12 17:50:00,2013-12-12 17:58:32,2013-12-12 17:59:59,0,22,23,0,0,0,0,1,0,22,1.0,0.0,0.0,0.0,15.172413793103448,1,brute_force
117.243.165.172,2013-12-12 18:00:00,2013-12-12 18:00:01,2013-12-12 18:09:58,0,148,147,146,0,0,0,1,0,148,1.0,0.4965986394557823,0.0,0.0,14.874371859296483,1,brute_force+user_enumeration
117.243.165.172,2013-12-12 18:10:00,2013-12-12 18:10:00,2013-12-12 18:12:37,0,38,38,0,0,0,0,1,0,38,1.0,0.0,0.0,0.0,14.522292993630574,1,brute_force
117.243.165.172,2013-12-12 18:50:00,2013-12-12 18:53:38,2013-12-12 18:59:59,153,225,84,6,7,0,0,17,95,236,0.9698275862068966,0.025974025974025976,0.0,0.02258064516129032,59.52755905511811,1,brute_force+user_enumeration+connection_burst
117.243.165.172,2013-12-12 19:00:00,2013-12-12 19:00:00,2013-12-12 19:09:57,145,419,277,254,4,0,0,27,94,421,0.9905437352245863,0.3774145616641902,0.0,0.005738880918220947,56.68341708542714,1,brute_force+user_enumeration+connection_burst
117.243.165.172,2013-12-12 19:10:00,2013-12-12 19:10:00,2013-12-12 19:12:21,0,32,31,0,0,0,0,1,0,32,1.0,0.0,0.0,0.0,13.617021276595745,1,brute_force
117.243.172.216,2013-11-11 05:20:00,2013-11-11 05:21:22,2013-11-11 05:22:19,2,0,0,0,2,0,0,1,2,2,0.0,0.0,0.0,2.0,2.0,0,low_activity
117.243.172.216,2013-11-18 01:00:00,2013-11-18 01:01:39,2013-11-18 01:01:51,1,0,0,0,1,1,1,1,1,1,0.0,0.0,1.0,1.0,2.0,1,suspicious_command+honeypot_session
117.243.43.242,2013-12-10 12:40:00,2013-12-10 12:45:05,2013-12-10 12:46:27,1,12,12,2,1,0,0,1,0,13,0.9230769230769231,0.14285714285714285,0.0,0.04,9.512195121951219,1,brute_force
117.243.43.242,2013-12-10 13:40:00,2013-12-10 13:40:33,2013-12-10 13:46:15,32,55,30,8,5,0,0,3,7,62,0.9166666666666666,0.12698412698412698,0.0,0.05813953488372093,15.263157894736842,1,brute_force+user_enumeration+connection_burst
117.46.39.253,2013-11-21 21:10:00,2013-11-21 21:16:38,2013-11-21 21:19:59,56,78,29,8,6,0,0,4,15,86,0.9285714285714286,0.09302325581395349,0.0,0.05555555555555555,40.0,1,brute_force+user_enumeration+connection_burst
117.46.39.253,2013-11-21 21:20:00,2013-11-21 21:20:00,2013-11-21 21:21:09,49,40,0,0,10,0,0,3,13,50,0.8,0.0,0.0,0.24390243902439024,77.3913043478261,1,brute_force+connection_burst
118.107.251.220,2013-11-19 22:00:00,2013-11-19 22:02:39,2013-11-19 22:09:54,29,25,0,10,0,0,0,6,5,33,1.0,0.2857142857142857,0.0,0.0,7.448275862068965,1,brute_force+user_enumeration+connection_burst
118.107.251.220,2013-11-19 22:10:00,2013-11-19 22:10:32,2013-11-19 22:10:54,20,20,0,0,0,0,0,5,5,20,1.0,0.0,0.0,0.0,40.0,1,brute_force+connection_burst
118.244.131.237,2013-12-01 09:40:00,2013-12-01 09:42:25,2013-12-01 09:46:30,10,6,1,0,0,0,0,2,1,11,1.0,0.0,0.0,0.0,3.918367346938776,0,low_activity
118.244.158.30,2013-12-18 23:10:00,2013-12-18 23:13:35,2013-12-18 23:14:57,0,28,10,0,0,0,0,1,0,10,1.0,0.0,0.0,0.0,20.48780487804878,1,brute_force
118.244.158.30,2013-12-19 00:00:00,2013-12-19 00:08:02,2013-12-19 00:09:59,7,20,1,0,1,0,0,2,12,8,0.9523809523809523,0.0,0.0,0.045454545454545456,13.846153846153847,1,brute_force
118.244.158.30,2013-12-19 00:10:00,2013-12-19 00:10:03,2013-12-19 00:19:41,45,148,8,0,5,0,0,2,26,54,0.9673202614379085,0.0,0.0,0.03184713375796178,20.034602076124568,1,brute_force+connection_burst
118.244.158.30,2013-12-19 00:20:00,2013-12-19 00:20:14,2013-12-19 00:20:40,5,13,0,0,0,0,0,1,12,5,1.0,0.0,0.0,0.0,18.0,1,brute_force
118.244.158.30,2013-12-19 08:30:00,2013-12-19 08:33:45,2013-12-19 08:34:00,3,6,0,0,1,0,0,1,7,3,0.8571428571428571,0.0,0.0,0.14285714285714285,9.0,0,low_activity
118.5.132.222,2013-11-21 19:30:00,2013-11-21 19:35:59,2013-11-21 19:35:59,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
118.5.132.222,2013-12-09 02:10:00,2013-12-09 02:13:01,2013-12-09 02:13:01,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
118.5.132.222,2013-12-13 13:30:00,2013-12-13 13:32:35,2013-12-13 13:32:35,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,low_activity
118.5.132.222,2013-12-17 02:30:00,2013-12-17 02:33:27,2013-12-17 02:33:27,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
118.5.132.222,2013-12-17 04:10:00,2013-12-17 04:15:54,2013-12-17 04:19:59,107,0,0,0,0,0,0,0,0,107,0.0,0.0,0.0,0.0,26.204081632653065,1,connection_burst
118.5.132.222,2013-12-17 04:20:00,2013-12-17 04:20:01,2013-12-17 04:24:38,122,0,0,0,0,0,0,0,0,122,0.0,0.0,0.0,0.0,26.425992779783396,1,connection_burst
118.5.166.61,2013-12-13 00:30:00,2013-12-13 00:39:06,2013-12-13 00:39:59,22,19,0,0,2,0,0,1,9,22,0.9047619047619048,0.0,0.0,0.1,41.0,1,brute_force+connection_burst
119.109.152.117,2013-11-11 20:30:00,2013-11-11 20:33:15,2013-11-11 20:33:15,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,low_activity
119.109.152.117,2013-11-11 21:10:00,2013-11-11 21:19:19,2013-11-11 21:19:58,0,26,13,0,0,0,0,1,0,10,1.0,0.0,0.0,0.0,26.0,1,brute_force
119.109.152.117,2013-11-11 21:20:00,2013-11-11 21:20:00,2013-11-11 21:29:59,0,540,183,0,0,0,0,1,0,184,1.0,0.0,0.0,0.0,54.090150250417366,1,brute_force
119.109.152.117,2013-11-11 21:30:00,2013-11-11 21:30:00,2013-11-11 21:36:38,0,497,172,0,0,0,0,1,0,172,1.0,0.0,0.0,0.0,74.92462311557789,1,brute_force
119.109.152.117,2013-11-14 05:50:00,2013-11-14 05:54:06,2013-11-14 05:54:06,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
119.109.152.117,2013-11-25 12:20:00,2013-11-25 12:25:08,2013-11-25 12:25:08,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,low_activity
119.109.152.117,2013-11-25 13:10:00,2013-11-25 13:14:40,2013-11-25 13:19:55,0,43,16,0,0,0,0,1,0,15,1.0,0.0,0.0,0.0,8.19047619047619,1,brute_force
119.109.152.117,2013-11-25 13:20:00,2013-11-25 13:20:11,2013-11-25 13:29:56,0,97,33,0,0,0,0,1,0,34,1.0,0.0,0.0,0.0,9.948717948717949,1,brute_force
119.109.152.117,2013-11-25 13:30:00,2013-11-25 13:30:05,2013-11-25 13:39:47,0,82,28,0,0,0,0,1,0,28,1.0,0.0,0.0,0.0,8.45360824742268,1,brute_force
119.109.152.117,2013-11-25 13:40:00,2013-11-25 13:40:03,2013-11-25 13:49:54,0,107,36,0,0,0,0,1,0,37,1.0,0.0,0.0,0.0,10.862944162436548,1,brute_force
119.109.152.117,2013-11-25 13:50:00,2013-11-25 13:50:03,2013-11-25 13:59:55,0,153,52,0,0,0,0,1,0,54,1.0,0.0,0.0,0.0,15.506756756756756,1,brute_force
119.109.152.117,2013-11-25 14:00:00,2013-11-25 14:00:00,2013-11-25 14:09:59,0,149,49,0,0,0,0,1,0,50,1.0,0.0,0.0,0.0,14.924874791318866,1,brute_force
119.109.152.117,2013-11-25 14:10:00,2013-11-25 14:10:03,2013-11-25 14:14:18,0,53,19,0,0,0,0,1,0,18,1.0,0.0,0.0,0.0,12.470588235294118,1,brute_force
119.109.155.18,2013-11-11 22:00:00,2013-11-11 22:05:58,2013-11-11 22:05:58,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
119.109.155.18,2013-11-17 08:20:00,2013-11-17 08:25:54,2013-11-17 08:25:54,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
119.109.155.20,2013-11-23 18:20:00,2013-11-23 18:26:22,2013-11-23 18:26:22,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
119.109.155.20,2013-11-24 06:40:00,2013-11-24 06:47:36,2013-11-24 06:47:36,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
119.109.155.20,2013-11-25 03:10:00,2013-11-25 03:19:59,2013-11-25 03:19:59,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
119.109.155.20,2013-11-25 03:20:00,2013-11-25 03:25:20,2013-11-25 03:29:25,51,0,0,0,0,0,0,0,0,51,0.0,0.0,0.0,0.0,12.489795918367347,1,connection_burst
119.109.155.20,2013-11-25 03:30:00,2013-11-25 03:30:43,2013-11-25 03:38:56,95,0,0,0,0,0,0,0,0,95,0.0,0.0,0.0,0.0,11.561866125760648,1,connection_burst
119.109.155.20,2013-11-25 03:40:00,2013-11-25 03:40:24,2013-11-25 03:49:52,105,0,0,0,0,0,0,0,0,105,0.0,0.0,0.0,0.0,11.091549295774648,1,connection_burst
119.109.155.20,2013-11-25 03:50:00,2013-11-25 03:50:10,2013-11-25 03:53:52,17,0,0,0,0,0,0,0,0,17,0.0,0.0,0.0,0.0,4.594594594594595,1,connection_burst
119.109.155.20,2013-11-25 04:20:00,2013-11-25 04:25:18,2013-11-25 04:29:57,50,0,0,0,0,0,0,0,0,50,0.0,0.0,0.0,0.0,10.75268817204301,1,connection_burst
119.109.155.20,2013-11-25 04:30:00,2013-11-25 04:30:00,2013-11-25 04:39:40,105,0,0,0,0,0,0,0,0,105,0.0,0.0,0.0,0.0,10.862068965517242,1,connection_burst
119.109.155.20,2013-11-25 04:40:00,2013-11-25 04:40:23,2013-11-25 04:49:56,115,0,0,0,0,0,0,0,0,115,0.0,0.0,0.0,0.0,12.041884816753926,1,connection_burst
119.109.155.20,2013-11-25 04:50:00,2013-11-25 04:50:00,2013-11-25 04:59:57,128,0,0,0,0,0,0,0,0,128,0.0,0.0,0.0,0.0,12.864321608040202,1,connection_burst
119.109.155.20,2013-11-25 05:00:00,2013-11-25 05:00:00,2013-11-25 05:09:59,149,0,0,0,0,0,0,0,0,149,0.0,0.0,0.0,0.0,14.924874791318866,1,connection_burst
119.109.155.20,2013-11-25 05:10:00,2013-11-25 05:10:07,2013-11-25 05:19:59,96,0,0,0,0,0,0,0,0,96,0.0,0.0,0.0,0.0,9.72972972972973,1,connection_burst
119.109.155.20,2013-11-25 05:20:00,2013-11-25 05:20:04,2013-11-25 05:23:47,53,0,0,0,0,0,0,0,0,53,0.0,0.0,0.0,0.0,14.260089686098654,1,connection_burst
119.109.155.20,2013-11-25 07:20:00,2013-11-25 07:21:24,2013-11-25 07:21:24,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
119.109.155.21,2013-11-20 21:00:00,2013-11-20 21:05:11,2013-11-20 21:05:11,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
119.109.155.21,2013-11-21 13:20:00,2013-11-21 13:28:48,2013-11-21 13:28:48,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,low_activity
119.109.155.21,2013-11-21 15:50:00,2013-11-21 15:53:38,2013-11-21 15:53:38,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,low_activity
119.109.155.21,2013-11-21 16:20:00,2013-11-21 16:22:06,2013-11-21 16:29:59,0,126,44,0,0,0,0,1,0,42,1.0,0.0,0.0,0.0,15.9830866807611,1,brute_force
119.109.155.21,2013-11-21 16:30:00,2013-11-21 16:30:01,2013-11-21 16:39:59,0,170,56,0,0,0,0,1,0,57,1.0,0.0,0.0,0.0,17.05685618729097,1,brute_force
119.109.155.21,2013-11-21 16:40:00,2013-11-21 16:40:01,2013-11-21 16:49:58,0,172,58,0,0,0,0,1,0,58,1.0,0.0,0.0,0.0,17.286432160804022,1,brute_force
119.109.155.21,2013-11-21 16:50:00,2013-11-21 16:50:00,2013-11-21 16:59:57,0,176,58,0,0,0,0,1,0,59,1.0,0.0,0.0,0.0,17.68844221105528,1,brute_force
119.109.155.21,2013-11-21 17:00:00,2013-11-21 17:00:00,2013-11-21 17:09:58,0,173,58,0,0,0,0,1,0,59,1.0,0.0,0.0,0.0,17.357859531772576,1,brute_force
119.109.155.21,2013-11-21 17:10:00,2013-11-21 17:10:00,2013-11-21 17:19:58,0,173,58,0,0,0,0,1,0,58,1.0,0.0,0.0,0.0,17.357859531772576,1,brute_force
119.109.155.21,2013-11-21 17:20:00,2013-11-21 17:20:00,2013-11-21 17:21:54,0,33,10,0,0,0,0,1,0,11,1.0,0.0,0.0,0.0,17.36842105263158,1,brute_force
119.109.88.78,2013-12-03 05:20:00,2013-12-03 05:22:00,2013-12-03 05:26:06,2,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.48780487804878053,0,low_activity
119.190.21.30,2013-11-15 17:20:00,2013-11-15 17:24:37,2013-11-15 17:27:39,8,5,1,0,1,0,0,2,3,10,0.8333333333333334,0.0,0.0,0.14285714285714285,4.285714285714286,0,low_activity
119.206.218.3,2013-12-04 15:20:00,2013-12-04 15:24:32,2013-12-04 15:29:58,0,76,76,140,0,0,0,1,0,76,1.0,0.6481481481481481,0.0,0.0,13.987730061349692,1,brute_force+user_enumeration
119.206.218.3,2013-12-04 15:30:00,2013-12-04 15:30:00,2013-12-04 15:30:32,0,8,8,6,0,0,0,1,0,8,1.0,0.42857142857142855,0.0,0.0,8.0,1,brute_force+user_enumeration
119.206.218.3,2013-12-04 16:20:00,2013-12-04 16:20:39,2013-12-04 16:29:45,485,563,84,146,1,0,0,39,49,564,0.99822695035461,0.2059238363892807,0.0,0.0015432098765432098,115.16483516483517,1,brute_force+user_enumeration+connection_burst
121.111.195.199,2013-11-09 18:20:00,2013-11-09 18:21:14,2013-11-09 18:21:14,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
121.111.195.199,2013-11-11 00:20:00,2013-11-11 00:24:49,2013-11-11 00:25:40,4,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,4.0,0,low_activity
121.111.195.199,2013-11-11 14:00:00,2013-11-11 14:05:30,2013-11-11 14:05:30,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
121.111.195.199,2013-11-11 21:00:00,2013-11-11 21:06:27,2013-11-11 21:06:27,2,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,2.0,0,low_activity
121.111.195.199,2013-11-11 22:00:00,2013-11-11 22:02:01,2013-11-11 22:04:01,3,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1.5,0,low_activity
121.111.195.199,2013-11-12 22:00:00,2013-11-12 22:08:04,2013-11-12 22:08:30,1,0,0,0,1,3,0,1,1,1,0.0,0.0,3.0,1.0,4.0,1,honeypot_session
121.111.195.199,2013-11-15 13:00:00,2013-11-15 13:09:59,2013-11-15 13:09:59,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,low_activity
121.111.195.199,2013-11-15 13:10:00,2013-11-15 13:10:06,2013-11-15 13:10:06,0,1,0,0,0,0,0,1,1,1,1.0,0.0,0.0,0.0,1.0,0,low_activity
121.111.195.199,2013-12-13 12:20:00,2013-12-13 12:21:07,2013-12-13 12:21:07,2,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,2.0,0,low_activity
122.147.151.67,2013-11-24 03:10:00,2013-11-24 03:16:20,2013-11-24 03:19:57,18,57,47,8,8,0,0,2,3,65,0.8769230769230769,0.12307692307692308,0.0,0.0761904761904762,20.737327188940093,1,brute_force+user_enumeration+connection_burst
122.147.151.67,2013-11-24 03:20:00,2013-11-24 03:20:00,2013-11-24 03:20:42,0,8,8,0,0,0,0,1,0,8,1.0,0.0,0.0,0.0,8.0,1,brute_force
